domain,n,method,timing_kind,repetition,value_ms
kepler,32768,safeguarded_newton,kernel,28,0.0594879984856
kepler,32768,safeguarded_newton,e2e,28,0.17542399466
kepler,32768,safeguarded_newton,kernel,29,0.0594943985343
kepler,32768,safeguarded_newton,e2e,29,0.175584003329
kepler,32768,safeguarded_halley,kernel,0,0.0574527978897
kepler,32768,safeguarded_halley,e2e,0,0.176863998175
kepler,32768,safeguarded_halley,kernel,1,0.0577920004725
kepler,32768,safeguarded_halley,e2e,1,0.173856005073
kepler,32768,safeguarded_halley,kernel,2,0.0573696009815
kepler,32768,safeguarded_halley,e2e,2,0.175264000893
kepler,32768,safeguarded_halley,kernel,3,0.0574624016881
kepler,32768,safeguarded_halley,e2e,3,0.172352001071
kepler,32768,safeguarded_halley,kernel,4,0.0575743988156
kepler,32768,safeguarded_halley,e2e,4,0.174400001764
kepler,32768,safeguarded_halley,kernel,5,0.0574271976948
kepler,32768,safeguarded_halley,e2e,5,0.173567995429
kepler,32768,safeguarded_halley,kernel,6,0.0574688017368
kepler,32768,safeguarded_halley,e2e,6,0.296864002943
kepler,32768,safeguarded_halley,kernel,7,0.057417601347
kepler,32768,safeguarded_halley,e2e,7,0.173664003611
kepler,32768,safeguarded_halley,kernel,8,0.0573408007622
kepler,32768,safeguarded_halley,e2e,8,0.17331199348
kepler,32768,safeguarded_halley,kernel,9,0.0574847981334
kepler,32768,safeguarded_halley,e2e,9,0.179263994098
kepler,32768,safeguarded_halley,kernel,10,0.0573344007134
kepler,32768,safeguarded_halley,e2e,10,0.17497600615
kepler,32768,safeguarded_halley,kernel,11,0.0575103983283
kepler,32768,safeguarded_halley,e2e,11,0.181152001023
kepler,32768,safeguarded_halley,kernel,12,0.0572799965739
kepler,32768,safeguarded_halley,e2e,12,0.180031999946
kepler,32768,safeguarded_halley,kernel,13,0.0574047975242
kepler,32768,safeguarded_halley,e2e,13,0.176320001483
kepler,32768,safeguarded_halley,kernel,14,0.0574368014932
kepler,32768,safeguarded_halley,e2e,14,0.173503994942
kepler,32768,safeguarded_halley,kernel,15,0.0574783980846
kepler,32768,safeguarded_halley,e2e,15,0.172319993377
kepler,32768,safeguarded_halley,kernel,16,0.057417601347
kepler,32768,safeguarded_halley,e2e,16,0.177663996816
kepler,32768,safeguarded_halley,kernel,17,0.0573984012008
kepler,32768,safeguarded_halley,e2e,17,0.173567995429
kepler,32768,safeguarded_halley,kernel,18,0.05735039711
kepler,32768,safeguarded_halley,e2e,18,0.175712004304
kepler,32768,safeguarded_halley,kernel,19,0.0574495978653
kepler,32768,safeguarded_halley,e2e,19,0.180544003844
kepler,32768,safeguarded_halley,kernel,20,0.0573440007865
kepler,32768,safeguarded_halley,e2e,20,0.179616004229
kepler,32768,safeguarded_halley,kernel,21,0.0574432015419
kepler,32768,safeguarded_halley,e2e,21,0.180447995663
kepler,32768,safeguarded_halley,kernel,22,0.0574015974998
kepler,32768,safeguarded_halley,e2e,22,0.172800004482
kepler,32768,safeguarded_halley,kernel,23,0.0573759973049
kepler,32768,safeguarded_halley,e2e,23,0.177120000124
kepler,32768,safeguarded_halley,kernel,24,0.0573728010058
kepler,32768,safeguarded_halley,e2e,24,0.174112007022
kepler,32768,safeguarded_halley,kernel,25,0.057481598109
kepler,32768,safeguarded_halley,e2e,25,0.171711996198
kepler,32768,safeguarded_halley,kernel,26,0.0574400015175
kepler,32768,safeguarded_halley,e2e,26,0.173184007406
kepler,32768,safeguarded_halley,kernel,27,0.0573888011277
kepler,32768,safeguarded_halley,e2e,27,0.175904005766
kepler,32768,safeguarded_halley,kernel,28,0.0573600009084
kepler,32768,safeguarded_halley,e2e,28,0.177088007331
kepler,32768,safeguarded_halley,kernel,29,0.0578080005944
kepler,32768,safeguarded_halley,e2e,29,0.172992005944
kepler,32768,brent_dekker,kernel,0,0.182457596064
kepler,32768,brent_dekker,e2e,0,0.308544009924
kepler,32768,brent_dekker,kernel,1,0.182713598013
kepler,32768,brent_dekker,e2e,1,0.304064005613
kepler,32768,brent_dekker,kernel,2,0.18237760663
kepler,32768,brent_dekker,e2e,2,0.3061439991
kepler,32768,brent_dekker,kernel,3,0.182623997331
kepler,32768,brent_dekker,e2e,3,0.300448000431
kepler,32768,brent_dekker,kernel,4,0.182601600885
kepler,32768,brent_dekker,e2e,4,0.303135991096
kepler,32768,brent_dekker,kernel,5,0.182851195335
kepler,32768,brent_dekker,e2e,5,0.306111991405
kepler,32768,brent_dekker,kernel,6,0.182793602347
kepler,32768,brent_dekker,e2e,6,0.306975990534
kepler,32768,brent_dekker,kernel,7,0.182867199183
kepler,32768,brent_dekker,e2e,7,0.304416000843
kepler,32768,brent_dekker,kernel,8,0.182351991534
kepler,32768,brent_dekker,e2e,8,0.30544000864
kepler,32768,brent_dekker,kernel,9,0.182947188616
kepler,32768,brent_dekker,e2e,9,0.298303991556
kepler,32768,brent_dekker,kernel,10,0.182796806097
kepler,32768,brent_dekker,e2e,10,0.306367993355
kepler,32768,brent_dekker,kernel,11,0.182793602347
kepler,32768,brent_dekker,e2e,11,0.302336007357
kepler,32768,brent_dekker,kernel,12,0.182716801763
kepler,32768,brent_dekker,e2e,12,0.304607987404
kepler,32768,brent_dekker,kernel,13,0.182732790709
kepler,32768,brent_dekker,e2e,13,0.299360007048
kepler,32768,brent_dekker,kernel,14,0.182796806097
kepler,32768,brent_dekker,e2e,14,0.306688010693
kepler,32768,brent_dekker,kernel,15,0.182736009359
kepler,32768,brent_dekker,e2e,15,0.304639995098
kepler,32768,brent_dekker,kernel,16,0.182889610529
kepler,32768,brent_dekker,e2e,16,0.374047994614
kepler,32768,brent_dekker,kernel,17,0.182505592704
kepler,32768,brent_dekker,e2e,17,0.303135991096
kepler,32768,brent_dekker,kernel,18,0.182924792171
kepler,32768,brent_dekker,e2e,18,0.302623987198
kepler,32768,brent_dekker,kernel,19,0.182921603322
kepler,32768,brent_dekker,e2e,19,0.305151998997
kepler,32768,brent_dekker,kernel,20,0.182771205902
kepler,32768,brent_dekker,e2e,20,0.307135999203
kepler,32768,brent_dekker,kernel,21,0.183072000742
kepler,32768,brent_dekker,e2e,21,0.303903996944
kepler,32768,brent_dekker,kernel,22,0.182812795043
kepler,32768,brent_dekker,e2e,22,0.304320007563
kepler,32768,brent_dekker,kernel,23,0.182656005025
kepler,32768,brent_dekker,e2e,23,0.302175998688
kepler,32768,brent_dekker,kernel,24,0.182771205902
kepler,32768,brent_dekker,e2e,24,0.306015998125
kepler,32768,brent_dekker,kernel,25,0.182579189539
kepler,32768,brent_dekker,e2e,25,0.301440000534
kepler,32768,brent_dekker,kernel,26,0.182812795043
kepler,32768,brent_dekker,e2e,26,0.307103991508
kepler,32768,brent_dekker,kernel,27,0.182790398598
kepler,32768,brent_dekker,e2e,27,0.298720002174
kepler,32768,brent_dekker,kernel,28,0.182860806584
kepler,32768,brent_dekker,e2e,28,0.306623995304
kepler,32768,brent_dekker,kernel,29,0.183075204492
kepler,32768,brent_dekker,e2e,29,0.297024011612
kepler,131072,bracketed_secant,kernel,0,0.854016005993
kepler,131072,bracketed_secant,e2e,0,1.30099201202
kepler,131072,bracketed_secant,kernel,1,0.835327982903
kepler,131072,bracketed_secant,e2e,1,1.28886401653
kepler,131072,bracketed_secant,kernel,2,0.848671972752
kepler,131072,bracketed_secant,e2e,2,1.30089604855
kepler,131072,bracketed_secant,kernel,3,0.833599984646
kepler,131072,bracketed_secant,e2e,3,1.30249595642
kepler,131072,bracketed_secant,kernel,4,0.849247992039
kepler,131072,bracketed_secant,e2e,4,1.28928005695
kepler,131072,bracketed_secant,kernel,5,0.833440005779
kepler,131072,bracketed_secant,e2e,5,1.31910395622
kepler,131072,bracketed_secant,kernel,6,0.846112012863
kepler,131072,bracketed_secant,e2e,6,1.28249597549
kepler,131072,bracketed_secant,kernel,7,0.848128020763
kepler,131072,bracketed_secant,e2e,7,1.29967999458
kepler,131072,bracketed_secant,kernel,8,0.846144020557
kepler,131072,bracketed_secant,e2e,8,1.30089604855
kepler,131072,bracketed_secant,kernel,9,0.83564800024
kepler,131072,bracketed_secant,e2e,9,1.2986240387
kepler,131072,bracketed_secant,kernel,10,0.847423970699
kepler,131072,bracketed_secant,e2e,10,1.29423999786
kepler,131072,bracketed_secant,kernel,11,0.846783995628
kepler,131072,bracketed_secant,e2e,11,1.30848002434
kepler,131072,bracketed_secant,kernel,12,0.833855986595
kepler,131072,bracketed_secant,e2e,12,1.29916799068
kepler,131072,bracketed_secant,kernel,13,0.847104012966
kepler,131072,bracketed_secant,e2e,13,1.30736005306
kepler,131072,bracketed_secant,kernel,14,0.833760023117
kepler,131072,bracketed_secant,e2e,14,1.2945920229
kepler,131072,bracketed_secant,kernel,15,0.850048005581
kepler,131072,bracketed_secant,e2e,15,1.29868805408
kepler,131072,bracketed_secant,kernel,16,0.84784001112
kepler,131072,bracketed_secant,e2e,16,1.30246400833
kepler,131072,bracketed_secant,kernel,17,0.835680007935
kepler,131072,bracketed_secant,e2e,17,1.29043197632
kepler,131072,bracketed_secant,kernel,18,0.835168004036
kepler,131072,bracketed_secant,e2e,18,1.28719997406
kepler,131072,bracketed_secant,kernel,19,0.836256027222
kepler,131072,bracketed_secant,e2e,19,1.28988802433
kepler,131072,bracketed_secant,kernel,20,0.835839986801
kepler,131072,bracketed_secant,e2e,20,1.29014396667
kepler,131072,bracketed_secant,kernel,21,0.833055973053
kepler,131072,bracketed_secant,e2e,21,1.29472005367
kepler,131072,bracketed_secant,kernel,22,0.836416006088
kepler,131072,bracketed_secant,e2e,22,1.29107201099
kepler,131072,bracketed_secant,kernel,23,0.834815979004
kepler,131072,bracketed_secant,e2e,23,1.29398405552
kepler,131072,bracketed_secant,kernel,24,0.848223984241
kepler,131072,bracketed_secant,e2e,24,1.28073596954
kepler,131072,bracketed_secant,kernel,25,0.84556800127
kepler,131072,bracketed_secant,e2e,25,1.29200005531
kepler,131072,bracketed_secant,kernel,26,0.84713602066
kepler,131072,bracketed_secant,e2e,26,1.28240001202
kepler,131072,bracketed_secant,kernel,27,0.835488021374
kepler,131072,bracketed_secant,e2e,27,1.30246400833
kepler,131072,bracketed_secant,kernel,28,0.834111988544
kepler,131072,bracketed_secant,e2e,28,1.29116797447
kepler,131072,bracketed_secant,kernel,29,0.848671972752
kepler,131072,bracketed_secant,e2e,29,1.29737603664
kepler,131072,safeguarded_newton,kernel,0,0.23257599771
kepler,131072,safeguarded_newton,e2e,0,0.681439995766
kepler,131072,safeguarded_newton,kernel,1,0.227039992809
kepler,131072,safeguarded_newton,e2e,1,0.687615990639
kepler,131072,safeguarded_newton,kernel,2,0.227008000016
kepler,131072,safeguarded_newton,e2e,2,0.692543983459
kepler,131072,safeguarded_newton,kernel,3,0.226175993681
kepler,131072,safeguarded_newton,e2e,3,0.690464019775
kepler,131072,safeguarded_newton,kernel,4,0.226879999042
kepler,131072,safeguarded_newton,e2e,4,0.674816012383
kepler,131072,safeguarded_newton,kernel,5,0.22739200294
kepler,131072,safeguarded_newton,e2e,5,0.689055979252
kepler,131072,safeguarded_newton,kernel,6,0.228832006454
kepler,131072,safeguarded_newton,e2e,6,0.680992007256
kepler,131072,safeguarded_newton,kernel,7,0.226239994168
kepler,131072,safeguarded_newton,e2e,7,0.675072014332
kepler,131072,safeguarded_newton,kernel,8,0.226400002837
kepler,131072,safeguarded_newton,e2e,8,0.676064014435
kepler,131072,safeguarded_newton,kernel,9,0.226656004786
kepler,131072,safeguarded_newton,e2e,9,0.693023979664
kepler,131072,safeguarded_newton,kernel,10,0.226144000888
kepler,131072,safeguarded_newton,e2e,10,0.674975991249
kepler,131072,safeguarded_newton,kernel,11,0.229888007045
kepler,131072,safeguarded_newton,e2e,11,0.678623974323
kepler,131072,safeguarded_newton,kernel,12,0.22633600235
kepler,131072,safeguarded_newton,e2e,12,0.680256009102
kepler,131072,safeguarded_newton,kernel,13,0.227520003915
kepler,131072,safeguarded_newton,e2e,13,0.760864019394
kepler,131072,safeguarded_newton,kernel,14,0.227807998657
kepler,131072,safeguarded_newton,e2e,14,0.674751996994
kepler,131072,safeguarded_newton,kernel,15,0.226303994656
kepler,131072,safeguarded_newton,e2e,15,0.687456011772
kepler,131072,safeguarded_newton,kernel,16,0.226239994168
kepler,131072,safeguarded_newton,e2e,16,0.675072014332
kepler,131072,safeguarded_newton,kernel,17,0.226495996118
kepler,131072,safeguarded_newton,e2e,17,0.686335980892
kepler,131072,safeguarded_newton,kernel,18,0.22668799758
kepler,131072,safeguarded_newton,e2e,18,0.681119978428
kepler,131072,safeguarded_newton,kernel,19,0.227648004889
kepler,131072,safeguarded_newton,e2e,19,0.686367988586
kepler,131072,safeguarded_newton,kernel,20,0.228223994374
kepler,131072,safeguarded_newton,e2e,20,0.686303973198
kepler,131072,safeguarded_newton,kernel,21,0.226943999529
kepler,131072,safeguarded_newton,e2e,21,0.682687997818
kepler,131072,safeguarded_newton,kernel,22,0.227615997195
kepler,131072,safeguarded_newton,e2e,22,0.675903975964
kepler,131072,safeguarded_newton,kernel,23,0.227807998657
kepler,131072,safeguarded_newton,e2e,23,0.687615990639
kepler,131072,safeguarded_newton,kernel,24,0.226239994168
kepler,131072,safeguarded_newton,e2e,24,0.680607974529
kepler,131072,safeguarded_newton,kernel,25,0.226815998554
kepler,131072,safeguarded_newton,e2e,25,0.696192026138
kepler,131072,safeguarded_newton,kernel,26,0.227615997195
kepler,131072,safeguarded_newton,e2e,26,0.67628800869
kepler,131072,safeguarded_newton,kernel,27,0.226559996605
kepler,131072,safeguarded_newton,e2e,27,0.684736013412
kepler,131072,safeguarded_newton,kernel,28,0.22598400712
kepler,131072,safeguarded_newton,e2e,28,0.675711989403
kepler,131072,safeguarded_newton,kernel,29,0.226528003812
kepler,131072,safeguarded_newton,e2e,29,0.676832020283
kepler,131072,safeguarded_halley,kernel,0,0.26566401124
kepler,131072,safeguarded_halley,e2e,0,0.723872005939
kepler,131072,safeguarded_halley,kernel,1,0.265280008316
kepler,131072,safeguarded_halley,e2e,1,0.731711983681
kepler,131072,safeguarded_halley,kernel,2,0.264575988054
kepler,131072,safeguarded_halley,e2e,2,0.71078401804
kepler,131072,safeguarded_halley,kernel,3,0.263520002365
kepler,131072,safeguarded_halley,e2e,3,0.722624003887
kepler,131072,safeguarded_halley,kernel,4,0.263135999441
kepler,131072,safeguarded_halley,e2e,4,0.723360002041
kepler,131072,safeguarded_halley,kernel,5,0.263967990875
kepler,131072,safeguarded_halley,e2e,5,0.723424017429
kepler,131072,safeguarded_halley,kernel,6,0.264640003443
kepler,131072,safeguarded_halley,e2e,6,0.715424001217
kepler,131072,safeguarded_halley,kernel,7,0.263040006161
kepler,131072,safeguarded_halley,e2e,7,0.726688027382
kepler,131072,safeguarded_halley,kernel,8,0.261952012777
kepler,131072,safeguarded_halley,e2e,8,0.719392001629
kepler,131072,safeguarded_halley,kernel,9,0.26364800334
kepler,131072,safeguarded_halley,e2e,9,0.669856011868
kepler,131072,safeguarded_halley,kernel,10,0.26374399662
kepler,131072,safeguarded_halley,e2e,10,0.683264017105
kepler,131072,safeguarded_halley,kernel,11,0.262912005186
kepler,131072,safeguarded_halley,e2e,11,0.721984028816
kepler,131072,safeguarded_halley,kernel,12,0.263264000416
kepler,131072,safeguarded_halley,e2e,12,0.71280002594
kepler,131072,safeguarded_halley,kernel,13,0.215872004628
kepler,131072,safeguarded_halley,e2e,13,0.730880022049
kepler,131072,safeguarded_halley,kernel,14,0.26444798708
kepler,131072,safeguarded_halley,e2e,14,0.713887989521
kepler,131072,safeguarded_halley,kernel,15,0.262463986874
kepler,131072,safeguarded_halley,e2e,15,0.730880022049
kepler,131072,safeguarded_halley,kernel,16,0.261471986771
kepler,131072,safeguarded_halley,e2e,16,0.714688003063
kepler,131072,safeguarded_halley,kernel,17,0.263007998466
kepler,131072,safeguarded_halley,e2e,17,0.730687975883
kepler,131072,safeguarded_halley,kernel,18,0.263615995646
kepler,131072,safeguarded_halley,e2e,18,0.718783974648
kepler,131072,safeguarded_halley,kernel,19,0.263839989901
kepler,131072,safeguarded_halley,e2e,19,0.716480016708
kepler,131072,safeguarded_halley,kernel,20,0.262400001287
kepler,131072,safeguarded_halley,e2e,20,0.662624001503
kepler,131072,safeguarded_halley,kernel,21,0.262719988823
kepler,131072,safeguarded_halley,e2e,21,0.720960021019
kepler,131072,safeguarded_halley,kernel,22,0.264735996723
kepler,131072,safeguarded_halley,e2e,22,0.712383985519
kepler,131072,safeguarded_halley,kernel,23,0.263264000416
kepler,131072,safeguarded_halley,e2e,23,0.718240022659
kepler,131072,safeguarded_halley,kernel,24,0.264319986105
kepler,131072,safeguarded_halley,e2e,24,0.709919989109
kepler,131072,safeguarded_halley,kernel,25,0.262975990772
kepler,131072,safeguarded_halley,e2e,25,0.734784007072
kepler,131072,safeguarded_halley,kernel,26,0.267583996058
kepler,131072,safeguarded_halley,e2e,26,0.715103983879
kepler,131072,safeguarded_halley,kernel,27,0.214272007346
kepler,131072,safeguarded_halley,e2e,27,0.71731197834
kepler,131072,safeguarded_halley,kernel,28,0.263520002365
kepler,131072,safeguarded_halley,e2e,28,0.724128007889
kepler,131072,safeguarded_halley,kernel,29,0.266528010368
kepler,131072,safeguarded_halley,e2e,29,0.720224022865
kepler,131072,brent_dekker,kernel,0,0.703296005726
kepler,131072,brent_dekker,e2e,0,1.20998394489
kepler,131072,brent_dekker,kernel,1,0.700447976589
kepler,131072,brent_dekker,e2e,1,1.14918398857
kepler,131072,brent_dekker,kernel,2,0.697791993618
kepler,131072,brent_dekker,e2e,2,1.14502394199
kepler,131072,brent_dekker,kernel,3,0.696287989616
kepler,131072,brent_dekker,e2e,3,1.14937603474
kepler,131072,brent_dekker,kernel,4,0.695936024189
kepler,131072,brent_dekker,e2e,4,1.14396798611
kepler,131072,brent_dekker,kernel,5,0.696031987667
kepler,131072,brent_dekker,e2e,5,1.15494394302
kepler,131072,brent_dekker,kernel,6,0.696352005005
kepler,131072,brent_dekker,e2e,6,1.15484797955
kepler,131072,brent_dekker,kernel,7,0.69657599926
kepler,131072,brent_dekker,e2e,7,1.16316795349
kepler,131072,brent_dekker,kernel,8,0.698912024498
kepler,131072,brent_dekker,e2e,8,1.14796805382
kepler,131072,brent_dekker,kernel,9,0.695392012596
kepler,131072,brent_dekker,e2e,9,1.15699195862
kepler,131072,brent_dekker,kernel,10,0.696799993515
kepler,131072,brent_dekker,e2e,10,1.14880001545
kepler,131072,brent_dekker,kernel,11,0.695487976074
kepler,131072,brent_dekker,e2e,11,1.15676796436
kepler,131072,brent_dekker,kernel,12,0.697856009007
kepler,131072,brent_dekker,e2e,12,1.14371204376
kepler,131072,brent_dekker,kernel,13,0.698656022549
kepler,131072,brent_dekker,e2e,13,1.15379202366
kepler,131072,brent_dekker,kernel,14,0.696416020393
kepler,131072,brent_dekker,e2e,14,1.14432001114
kepler,131072,brent_dekker,kernel,15,0.694912016392
kepler,131072,brent_dekker,e2e,15,1.15683197975
kepler,131072,brent_dekker,kernel,16,0.696448028088
kepler,131072,brent_dekker,e2e,16,1.15753602982
kepler,131072,brent_dekker,kernel,17,0.69542402029
kepler,131072,brent_dekker,e2e,17,1.14688003063
kepler,131072,brent_dekker,kernel,18,0.697215974331
kepler,131072,brent_dekker,e2e,18,1.14617598057
kepler,131072,brent_dekker,kernel,19,0.696416020393
kepler,131072,brent_dekker,e2e,19,1.14991998672
kepler,131072,brent_dekker,kernel,20,0.696896016598
kepler,131072,brent_dekker,e2e,20,1.15299201012
kepler,131072,brent_dekker,kernel,21,0.696448028088
kepler,131072,brent_dekker,e2e,21,1.16079998016
kepler,131072,brent_dekker,kernel,22,0.696799993515
kepler,131072,brent_dekker,e2e,22,1.15097594261
kepler,131072,brent_dekker,kernel,23,0.696352005005
kepler,131072,brent_dekker,e2e,23,1.14985597134
kepler,131072,brent_dekker,kernel,24,0.69455999136
kepler,131072,brent_dekker,e2e,24,1.14771199226
kepler,131072,brent_dekker,kernel,25,0.696672022343
kepler,131072,brent_dekker,e2e,25,1.14086401463
kepler,131072,brent_dekker,kernel,26,0.696384012699
kepler,131072,brent_dekker,e2e,26,1.15721595287
kepler,131072,brent_dekker,kernel,27,0.697535991669
kepler,131072,brent_dekker,e2e,27,1.1686719656
kepler,131072,brent_dekker,kernel,28,0.699840009212
kepler,131072,brent_dekker,e2e,28,1.14380800724
kepler,131072,brent_dekker,kernel,29,0.69568002224
kepler,131072,brent_dekker,e2e,29,1.1646399498
kepler,524288,bracketed_secant,kernel,0,2.72729611397
kepler,524288,bracketed_secant,e2e,0,4.54723215103
kepler,524288,bracketed_secant,kernel,1,2.70966410637
kepler,524288,bracketed_secant,e2e,1,4.51443195343
kepler,524288,bracketed_secant,kernel,2,2.71305608749
kepler,524288,bracketed_secant,e2e,2,4.55068778992
kepler,524288,bracketed_secant,kernel,3,2.99942398071
kepler,524288,bracketed_secant,e2e,3,4.56217622757
kepler,524288,bracketed_secant,kernel,4,2.71401596069
kepler,524288,bracketed_secant,e2e,4,4.53139209747
kepler,524288,bracketed_secant,kernel,5,2.7028799057
kepler,524288,bracketed_secant,e2e,5,4.54908800125
kepler,524288,bracketed_secant,kernel,6,2.70560002327
kepler,524288,bracketed_secant,e2e,6,4.73478412628
kepler,524288,bracketed_secant,kernel,7,2.7205119133
kepler,524288,bracketed_secant,e2e,7,4.5568318367
kepler,524288,bracketed_secant,kernel,8,2.71436810493
kepler,524288,bracketed_secant,e2e,8,4.50870418549
kepler,524288,bracketed_secant,kernel,9,2.71472001076
kepler,524288,bracketed_secant,e2e,9,4.56131219864
kepler,524288,bracketed_secant,kernel,10,2.72073602676
kepler,524288,bracketed_secant,e2e,10,4.80294418335
kepler,524288,bracketed_secant,kernel,11,2.72329592705
kepler,524288,bracketed_secant,e2e,11,4.5412478447
kepler,524288,bracketed_secant,kernel,12,2.71676802635
kepler,524288,bracketed_secant,e2e,12,4.53542423248
kepler,524288,bracketed_secant,kernel,13,2.7190721035
kepler,524288,bracketed_secant,e2e,13,4.55123186111
kepler,524288,bracketed_secant,kernel,14,2.71216011047
kepler,524288,bracketed_secant,e2e,14,4.53724813461
kepler,524288,bracketed_secant,kernel,15,2.72262406349
kepler,524288,bracketed_secant,e2e,15,4.55999994278
kepler,524288,bracketed_secant,kernel,16,2.72649598122
kepler,524288,bracketed_secant,e2e,16,4.53052806854
kepler,524288,bracketed_secant,kernel,17,2.72255992889
kepler,524288,bracketed_secant,e2e,17,4.82111978531
kepler,524288,bracketed_secant,kernel,18,2.73100805283
kepler,524288,bracketed_secant,e2e,18,4.54227209091
kepler,524288,bracketed_secant,kernel,19,2.73731207848
kepler,524288,bracketed_secant,e2e,19,4.56604814529
kepler,524288,bracketed_secant,kernel,20,2.72115206718
kepler,524288,bracketed_secant,e2e,20,4.53033590317
kepler,524288,bracketed_secant,kernel,21,2.99964809418
kepler,524288,bracketed_secant,e2e,21,4.54710388184
kepler,524288,bracketed_secant,kernel,22,2.70675206184
kepler,524288,bracketed_secant,e2e,22,4.52524805069
kepler,524288,bracketed_secant,kernel,23,2.71408009529
kepler,524288,bracketed_secant,e2e,23,4.56620788574
kepler,524288,bracketed_secant,kernel,24,2.715487957
kepler,524288,bracketed_secant,e2e,24,4.800096035
kepler,524288,bracketed_secant,kernel,25,2.71942400932
kepler,524288,bracketed_secant,e2e,25,4.51488018036
kepler,524288,bracketed_secant,kernel,26,2.72339200974
kepler,524288,bracketed_secant,e2e,26,4.51987218857
kepler,524288,bracketed_secant,kernel,27,2.71862411499
kepler,524288,bracketed_secant,e2e,27,4.52838420868
kepler,524288,bracketed_secant,kernel,28,2.73094391823
kepler,524288,bracketed_secant,e2e,28,4.52854394913
kepler,524288,bracketed_secant,kernel,29,2.73487997055
kepler,524288,bracketed_secant,e2e,29,4.55308818817
kepler,524288,safeguarded_newton,kernel,0,0.724096000195
kepler,524288,safeguarded_newton,e2e,0,2.53647994995
kepler,524288,safeguarded_newton,kernel,1,0.722335994244
kepler,524288,safeguarded_newton,e2e,1,2.54044795036
kepler,524288,safeguarded_newton,kernel,2,0.712736010551
kepler,524288,safeguarded_newton,e2e,2,2.51161599159
kepler,524288,safeguarded_newton,kernel,3,0.714720010757
kepler,524288,safeguarded_newton,e2e,3,2.53561592102
kepler,524288,safeguarded_newton,kernel,4,0.720511972904
kepler,524288,safeguarded_newton,e2e,4,2.53094410896
kepler,524288,safeguarded_newton,kernel,5,0.715744018555
kepler,524288,safeguarded_newton,e2e,5,2.54870390892
kepler,524288,safeguarded_newton,kernel,6,0.716831982136
kepler,524288,safeguarded_newton,e2e,6,2.53564810753
kepler,524288,safeguarded_newton,kernel,7,0.717343986034
kepler,524288,safeguarded_newton,e2e,7,2.53180789948
kepler,524288,safeguarded_newton,kernel,8,0.718623995781
kepler,524288,safeguarded_newton,e2e,8,2.52444791794
kepler,524288,safeguarded_newton,kernel,9,0.717087984085
kepler,524288,safeguarded_newton,e2e,9,2.54191994667
kepler,524288,safeguarded_newton,kernel,10,0.720863997936
kepler,524288,safeguarded_newton,e2e,10,2.52531194687
kepler,524288,safeguarded_newton,kernel,11,0.711359977722
kepler,524288,safeguarded_newton,e2e,11,2.50425601006
kepler,524288,safeguarded_newton,kernel,12,0.717087984085
kepler,524288,safeguarded_newton,e2e,12,2.52832007408
kepler,524288,safeguarded_newton,kernel,13,0.715103983879
kepler,524288,safeguarded_newton,e2e,13,2.53766393661
kepler,524288,safeguarded_newton,kernel,14,0.719103991985
kepler,524288,safeguarded_newton,e2e,14,2.5292160511
kepler,524288,safeguarded_newton,kernel,15,0.716224014759
kepler,524288,safeguarded_newton,e2e,15,2.54694390297
kepler,524288,safeguarded_newton,kernel,16,0.720511972904
kepler,524288,safeguarded_newton,e2e,16,2.51465606689
kepler,524288,safeguarded_newton,kernel,17,0.71459197998
kepler,524288,safeguarded_newton,e2e,17,2.54191994667
kepler,524288,safeguarded_newton,kernel,18,0.717248022556
kepler,524288,safeguarded_newton,e2e,18,2.64883208275
kepler,524288,safeguarded_newton,kernel,19,0.714079976082
kepler,524288,safeguarded_newton,e2e,19,2.55302405357
kepler,524288,safeguarded_newton,kernel,20,0.716000020504
kepler,524288,safeguarded_newton,e2e,20,2.52281594276
kepler,524288,safeguarded_newton,kernel,21,0.714784026146
kepler,524288,safeguarded_newton,e2e,21,2.54591989517
kepler,524288,safeguarded_newton,kernel,22,0.714111983776
kepler,524288,safeguarded_newton,e2e,22,2.50259208679
kepler,524288,safeguarded_newton,kernel,23,0.718079984188
kepler,524288,safeguarded_newton,e2e,23,2.53411197662
kepler,524288,safeguarded_newton,kernel,24,0.717760026455
kepler,524288,safeguarded_newton,e2e,24,2.52175998688
kepler,524288,safeguarded_newton,kernel,25,0.716736018658
kepler,524288,safeguarded_newton,e2e,25,2.54601597786
kepler,524288,safeguarded_newton,kernel,26,0.715391993523
kepler,524288,safeguarded_newton,e2e,26,2.53110408783
kepler,524288,safeguarded_newton,kernel,27,0.711328029633
kepler,524288,safeguarded_newton,e2e,27,2.53568005562
kepler,524288,safeguarded_newton,kernel,28,0.71596801281
kepler,524288,safeguarded_newton,e2e,28,2.52662396431
kepler,524288,safeguarded_newton,kernel,29,0.717119991779
kepler,524288,safeguarded_newton,e2e,29,2.53635191917
kepler,524288,safeguarded_halley,kernel,0,0.699519991875
kepler,524288,safeguarded_halley,e2e,0,2.50575995445
kepler,524288,safeguarded_halley,kernel,1,0.702175974846
kepler,524288,safeguarded_halley,e2e,1,2.49318408966
kepler,524288,safeguarded_halley,kernel,2,0.69228798151
kepler,524288,safeguarded_halley,e2e,2,2.50275206566
kepler,524288,safeguarded_halley,kernel,3,0.703360021114
kepler,524288,safeguarded_halley,e2e,3,2.51065611839
kepler,524288,safeguarded_halley,kernel,4,0.69027197361
