domain,n,method,timing_kind,repetition,value_ms
bem,524288,adaptive_frozen_v3,kernel,23,5.36012792587
bem,524288,adaptive_frozen_v3,e2e,23,7.23769617081
bem,524288,adaptive_frozen_v3,kernel,24,5.36592006683
bem,524288,adaptive_frozen_v3,e2e,24,7.13916778564
bem,524288,adaptive_frozen_v3,kernel,25,5.3640961647
bem,524288,adaptive_frozen_v3,e2e,25,7.27164793015
bem,524288,adaptive_frozen_v3,kernel,26,5.37372779846
bem,524288,adaptive_frozen_v3,e2e,26,7.15696001053
bem,524288,adaptive_frozen_v3,kernel,27,5.376704216
bem,524288,adaptive_frozen_v3,e2e,27,7.49471998215
bem,524288,adaptive_frozen_v3,kernel,28,5.38390398026
bem,524288,adaptive_frozen_v3,e2e,28,7.16745615005
bem,524288,adaptive_frozen_v3,kernel,29,5.38601589203
bem,524288,adaptive_frozen_v3,e2e,29,7.23465585709
bem,524288,adaptive_no_gradient_gate_v3,kernel,0,5.36800003052
bem,524288,adaptive_no_gradient_gate_v3,e2e,0,7.29254388809
bem,524288,adaptive_no_gradient_gate_v3,kernel,1,5.37830400467
bem,524288,adaptive_no_gradient_gate_v3,e2e,1,7.2476477623
bem,524288,adaptive_no_gradient_gate_v3,kernel,2,5.36726379395
bem,524288,adaptive_no_gradient_gate_v3,e2e,2,7.16265583038
bem,524288,adaptive_no_gradient_gate_v3,kernel,3,5.37932777405
bem,524288,adaptive_no_gradient_gate_v3,e2e,3,7.25839996338
bem,524288,adaptive_no_gradient_gate_v3,kernel,4,5.70316791534
bem,524288,adaptive_no_gradient_gate_v3,e2e,4,7.146048069
bem,524288,adaptive_no_gradient_gate_v3,kernel,5,5.36694383621
bem,524288,adaptive_no_gradient_gate_v3,e2e,5,7.20800018311
bem,524288,adaptive_no_gradient_gate_v3,kernel,6,5.38079977036
bem,524288,adaptive_no_gradient_gate_v3,e2e,6,7.26233577728
bem,524288,adaptive_no_gradient_gate_v3,kernel,7,5.36531209946
bem,524288,adaptive_no_gradient_gate_v3,e2e,7,7.23228788376
bem,524288,adaptive_no_gradient_gate_v3,kernel,8,5.37241601944
bem,524288,adaptive_no_gradient_gate_v3,e2e,8,7.17804813385
bem,524288,adaptive_no_gradient_gate_v3,kernel,9,5.35536003113
bem,524288,adaptive_no_gradient_gate_v3,e2e,9,7.21625614166
bem,524288,adaptive_no_gradient_gate_v3,kernel,10,5.36745595932
bem,524288,adaptive_no_gradient_gate_v3,e2e,10,7.15456008911
bem,524288,adaptive_no_gradient_gate_v3,kernel,11,5.37443208694
bem,524288,adaptive_no_gradient_gate_v3,e2e,11,7.2507519722
bem,524288,adaptive_no_gradient_gate_v3,kernel,12,5.35993623734
bem,524288,adaptive_no_gradient_gate_v3,e2e,12,7.47388792038
bem,524288,adaptive_no_gradient_gate_v3,kernel,13,5.37436819077
bem,524288,adaptive_no_gradient_gate_v3,e2e,13,7.2624001503
bem,524288,adaptive_no_gradient_gate_v3,kernel,14,5.35388803482
bem,524288,adaptive_no_gradient_gate_v3,e2e,14,7.17356777191
bem,524288,adaptive_no_gradient_gate_v3,kernel,15,5.38230419159
bem,524288,adaptive_no_gradient_gate_v3,e2e,15,7.20723199844
bem,524288,adaptive_no_gradient_gate_v3,kernel,16,5.35369586945
bem,524288,adaptive_no_gradient_gate_v3,e2e,16,7.16400003433
bem,524288,adaptive_no_gradient_gate_v3,kernel,17,5.38047981262
bem,524288,adaptive_no_gradient_gate_v3,e2e,17,7.24579191208
bem,524288,adaptive_no_gradient_gate_v3,kernel,18,5.38294410706
bem,524288,adaptive_no_gradient_gate_v3,e2e,18,7.15625619888
bem,524288,adaptive_no_gradient_gate_v3,kernel,19,5.34672021866
bem,524288,adaptive_no_gradient_gate_v3,e2e,19,7.2260799408
bem,524288,adaptive_no_gradient_gate_v3,kernel,20,5.37705612183
bem,524288,adaptive_no_gradient_gate_v3,e2e,20,7.16790390015
bem,524288,adaptive_no_gradient_gate_v3,kernel,21,5.36639976501
bem,524288,adaptive_no_gradient_gate_v3,e2e,21,7.2492480278
bem,524288,adaptive_no_gradient_gate_v3,kernel,22,5.37100791931
bem,524288,adaptive_no_gradient_gate_v3,e2e,22,7.14284801483
bem,524288,adaptive_no_gradient_gate_v3,kernel,23,5.36854410172
bem,524288,adaptive_no_gradient_gate_v3,e2e,23,7.21568012238
bem,524288,adaptive_no_gradient_gate_v3,kernel,24,5.3580160141
bem,524288,adaptive_no_gradient_gate_v3,e2e,24,7.16729593277
bem,524288,adaptive_no_gradient_gate_v3,kernel,25,5.3741440773
bem,524288,adaptive_no_gradient_gate_v3,e2e,25,7.22716808319
bem,524288,adaptive_no_gradient_gate_v3,kernel,26,5.36431980133
bem,524288,adaptive_no_gradient_gate_v3,e2e,26,7.49740791321
bem,524288,adaptive_no_gradient_gate_v3,kernel,27,5.36732816696
bem,524288,adaptive_no_gradient_gate_v3,e2e,27,7.25932788849
bem,524288,adaptive_no_gradient_gate_v3,kernel,28,5.3671040535
bem,524288,adaptive_no_gradient_gate_v3,e2e,28,7.265376091
bem,524288,adaptive_no_gradient_gate_v3,kernel,29,5.36435222626
bem,524288,adaptive_no_gradient_gate_v3,e2e,29,7.22451210022
bem,2097152,fp32,kernel,0,0.704415977001
bem,2097152,fp32,e2e,0,7.79167985916
bem,2097152,fp32,kernel,1,0.705439984798
bem,2097152,fp32,e2e,1,7.93811178207
bem,2097152,fp32,kernel,2,0.703423976898
bem,2097152,fp32,e2e,2,7.78367996216
bem,2097152,fp32,kernel,3,0.702336013317
bem,2097152,fp32,e2e,3,7.89200019836
bem,2097152,fp32,kernel,4,0.703487992287
bem,2097152,fp32,e2e,4,7.81948804855
bem,2097152,fp32,kernel,5,0.702112019062
bem,2097152,fp32,e2e,5,8.02476787567
bem,2097152,fp32,kernel,6,0.702784001827
bem,2097152,fp32,e2e,6,7.91123199463
bem,2097152,fp32,kernel,7,0.70086401701
bem,2097152,fp32,e2e,7,7.84467220306
bem,2097152,fp32,kernel,8,0.702431976795
bem,2097152,fp32,e2e,8,7.78367996216
bem,2097152,fp32,kernel,9,0.702112019062
bem,2097152,fp32,e2e,9,7.99078416824
bem,2097152,fp32,kernel,10,0.702592015266
bem,2097152,fp32,e2e,10,7.78486394882
bem,2097152,fp32,kernel,11,0.701152026653
bem,2097152,fp32,e2e,11,7.91705608368
bem,2097152,fp32,kernel,12,0.702719986439
bem,2097152,fp32,e2e,12,7.85174417496
bem,2097152,fp32,kernel,13,0.702271997929
bem,2097152,fp32,e2e,13,7.85958385468
bem,2097152,fp32,kernel,14,0.702431976795
bem,2097152,fp32,e2e,14,7.77536010742
bem,2097152,fp32,kernel,15,0.702911973
bem,2097152,fp32,e2e,15,7.90159988403
bem,2097152,fp32,kernel,16,0.701856017113
bem,2097152,fp32,e2e,16,7.79369592667
bem,2097152,fp32,kernel,17,0.70288002491
bem,2097152,fp32,e2e,17,7.86793613434
bem,2097152,fp32,kernel,18,0.705568015575
bem,2097152,fp32,e2e,18,7.79235219955
bem,2097152,fp32,kernel,19,0.705887973309
bem,2097152,fp32,e2e,19,7.88582420349
bem,2097152,fp32,kernel,20,0.706975996494
bem,2097152,fp32,e2e,20,7.80121612549
bem,2097152,fp32,kernel,21,0.706528007984
bem,2097152,fp32,e2e,21,7.85158395767
bem,2097152,fp32,kernel,22,0.705856025219
bem,2097152,fp32,e2e,22,8.1791677475
bem,2097152,fp32,kernel,23,0.705983996391
bem,2097152,fp32,e2e,23,7.90511989594
bem,2097152,fp32,kernel,24,0.706816017628
bem,2097152,fp32,e2e,24,8.19926357269
bem,2097152,fp32,kernel,25,0.706592023373
bem,2097152,fp32,e2e,25,7.89747190475
bem,2097152,fp32,kernel,26,0.704159975052
bem,2097152,fp32,e2e,26,7.79417610168
bem,2097152,fp32,kernel,27,0.7069439888
bem,2097152,fp32,e2e,27,7.91286420822
bem,2097152,fp32,kernel,28,0.706272006035
bem,2097152,fp32,e2e,28,7.93411207199
bem,2097152,fp32,kernel,29,0.704255998135
bem,2097152,fp32,e2e,29,7.85251188278
bem,2097152,fp64,kernel,0,19.757183075
bem,2097152,fp64,e2e,0,26.8253440857
bem,2097152,fp64,kernel,1,19.7579193115
bem,2097152,fp64,e2e,1,26.8806724548
bem,2097152,fp64,kernel,2,20.0770244598
bem,2097152,fp64,e2e,2,26.8140792847
bem,2097152,fp64,kernel,3,19.7516803741
bem,2097152,fp64,e2e,3,27.494304657
bem,2097152,fp64,kernel,4,19.7403831482
bem,2097152,fp64,e2e,4,27.2511043549
bem,2097152,fp64,kernel,5,19.7560329437
bem,2097152,fp64,e2e,5,26.875743866
bem,2097152,fp64,kernel,6,19.7632007599
bem,2097152,fp64,e2e,6,26.8288002014
bem,2097152,fp64,kernel,7,19.7444152832
bem,2097152,fp64,e2e,7,27.2463035583
bem,2097152,fp64,kernel,8,19.7527675629
bem,2097152,fp64,e2e,8,26.8456630707
bem,2097152,fp64,kernel,9,19.7535037994
bem,2097152,fp64,e2e,9,26.9703674316
bem,2097152,fp64,kernel,10,19.7455673218
bem,2097152,fp64,e2e,10,27.0655040741
bem,2097152,fp64,kernel,11,19.7593593597
bem,2097152,fp64,e2e,11,27.0276165009
bem,2097152,fp64,kernel,12,19.7624320984
bem,2097152,fp64,e2e,12,26.8377609253
bem,2097152,fp64,kernel,13,20.1081600189
bem,2097152,fp64,e2e,13,26.9871997833
bem,2097152,fp64,kernel,14,19.7652797699
bem,2097152,fp64,e2e,14,27.4256954193
bem,2097152,fp64,kernel,15,19.7591362
bem,2097152,fp64,e2e,15,26.9040641785
bem,2097152,fp64,kernel,16,19.752576828
bem,2097152,fp64,e2e,16,27.2567672729
bem,2097152,fp64,kernel,17,19.7529277802
bem,2097152,fp64,e2e,17,26.9466552734
bem,2097152,fp64,kernel,18,20.1013126373
bem,2097152,fp64,e2e,18,27.398431778
bem,2097152,fp64,kernel,19,19.7487678528
bem,2097152,fp64,e2e,19,26.957151413
bem,2097152,fp64,kernel,20,19.7501125336
bem,2097152,fp64,e2e,20,26.8231678009
bem,2097152,fp64,kernel,21,19.7624645233
bem,2097152,fp64,e2e,21,26.9280319214
bem,2097152,fp64,kernel,22,19.7565765381
bem,2097152,fp64,e2e,22,26.850112915
bem,2097152,fp64,kernel,23,20.2589759827
bem,2097152,fp64,e2e,23,26.9453449249
bem,2097152,fp64,kernel,24,19.7573127747
bem,2097152,fp64,e2e,24,26.8366088867
bem,2097152,fp64,kernel,25,19.7565441132
bem,2097152,fp64,e2e,25,27.517408371
bem,2097152,fp64,kernel,26,19.7528324127
bem,2097152,fp64,e2e,26,26.8374080658
bem,2097152,fp64,kernel,27,19.7515201569
bem,2097152,fp64,e2e,27,26.9855670929
bem,2097152,fp64,kernel,28,20.1032009125
bem,2097152,fp64,e2e,28,26.8272647858
bem,2097152,fp64,kernel,29,19.7601928711
bem,2097152,fp64,e2e,29,27.674911499
bem,2097152,adaptive_frozen_v3,kernel,0,20.2170886993
bem,2097152,adaptive_frozen_v3,e2e,0,27.2596168518
bem,2097152,adaptive_frozen_v3,kernel,1,20.1863689423
bem,2097152,adaptive_frozen_v3,e2e,1,27.341791153
bem,2097152,adaptive_frozen_v3,kernel,2,20.6598720551
bem,2097152,adaptive_frozen_v3,e2e,2,27.8448638916
bem,2097152,adaptive_frozen_v3,kernel,3,20.2020797729
bem,2097152,adaptive_frozen_v3,e2e,3,27.3848648071
bem,2097152,adaptive_frozen_v3,kernel,4,20.212896347
bem,2097152,adaptive_frozen_v3,e2e,4,27.2914562225
bem,2097152,adaptive_frozen_v3,kernel,5,20.2093448639
bem,2097152,adaptive_frozen_v3,e2e,5,27.4070720673
bem,2097152,adaptive_frozen_v3,kernel,6,20.2258872986
bem,2097152,adaptive_frozen_v3,e2e,6,27.8184318542
bem,2097152,adaptive_frozen_v3,kernel,7,20.5466556549
bem,2097152,adaptive_frozen_v3,e2e,7,27.290271759
bem,2097152,adaptive_frozen_v3,kernel,8,20.2029762268
bem,2097152,adaptive_frozen_v3,e2e,8,27.2758083344
bem,2097152,adaptive_frozen_v3,kernel,9,20.2438392639
bem,2097152,adaptive_frozen_v3,e2e,9,27.4140796661
bem,2097152,adaptive_frozen_v3,kernel,10,20.2375354767
bem,2097152,adaptive_frozen_v3,e2e,10,27.3652477264
bem,2097152,adaptive_frozen_v3,kernel,11,20.201631546
bem,2097152,adaptive_frozen_v3,e2e,11,27.3877124786
bem,2097152,adaptive_frozen_v3,kernel,12,20.529504776
bem,2097152,adaptive_frozen_v3,e2e,12,27.3015041351
bem,2097152,adaptive_frozen_v3,kernel,13,20.1934070587
bem,2097152,adaptive_frozen_v3,e2e,13,27.870016098
bem,2097152,adaptive_frozen_v3,kernel,14,20.2034244537
bem,2097152,adaptive_frozen_v3,e2e,14,27.2722873688
bem,2097152,adaptive_frozen_v3,kernel,15,20.2143688202
bem,2097152,adaptive_frozen_v3,e2e,15,27.3552951813
bem,2097152,adaptive_frozen_v3,kernel,16,20.211648941
bem,2097152,adaptive_frozen_v3,e2e,16,27.6776313782
bem,2097152,adaptive_frozen_v3,kernel,17,20.7509441376
bem,2097152,adaptive_frozen_v3,e2e,17,27.877664566
bem,2097152,adaptive_frozen_v3,kernel,18,20.2075195312
bem,2097152,adaptive_frozen_v3,e2e,18,27.2904968262
bem,2097152,adaptive_frozen_v3,kernel,19,20.2153606415
bem,2097152,adaptive_frozen_v3,e2e,19,27.4227523804
bem,2097152,adaptive_frozen_v3,kernel,20,20.2265605927
bem,2097152,adaptive_frozen_v3,e2e,20,27.3018245697
bem,2097152,adaptive_frozen_v3,kernel,21,20.240447998
bem,2097152,adaptive_frozen_v3,e2e,21,27.3824634552
bem,2097152,adaptive_frozen_v3,kernel,22,20.5358390808
bem,2097152,adaptive_frozen_v3,e2e,22,27.2589111328
bem,2097152,adaptive_frozen_v3,kernel,23,20.2021121979
bem,2097152,adaptive_frozen_v3,e2e,23,27.3678398132
bem,2097152,adaptive_frozen_v3,kernel,24,20.2156162262
bem,2097152,adaptive_frozen_v3,e2e,24,27.7993602753
bem,2097152,adaptive_frozen_v3,kernel,25,20.2033596039
bem,2097152,adaptive_frozen_v3,e2e,25,27.4778556824
bem,2097152,adaptive_frozen_v3,kernel,26,20.2012481689
bem,2097152,adaptive_frozen_v3,e2e,26,27.2709445953
bem,2097152,adaptive_frozen_v3,kernel,27,20.5404167175
bem,2097152,adaptive_frozen_v3,e2e,27,27.3880004883
bem,2097152,adaptive_frozen_v3,kernel,28,20.2095031738
bem,2097152,adaptive_frozen_v3,e2e,28,27.8105602264
bem,2097152,adaptive_frozen_v3,kernel,29,20.2171840668
bem,2097152,adaptive_frozen_v3,e2e,29,27.3687362671
bem,2097152,adaptive_no_gradient_gate_v3,kernel,0,20.2043209076
bem,2097152,adaptive_no_gradient_gate_v3,e2e,0,27.3058242798
bem,2097152,adaptive_no_gradient_gate_v3,kernel,1,20.5520000458
bem,2097152,adaptive_no_gradient_gate_v3,e2e,1,27.9034233093
bem,2097152,adaptive_no_gradient_gate_v3,kernel,2,20.1981124878
bem,2097152,adaptive_no_gradient_gate_v3,e2e,2,27.2677440643
bem,2097152,adaptive_no_gradient_gate_v3,kernel,3,20.2477436066
bem,2097152,adaptive_no_gradient_gate_v3,e2e,3,27.410943985
bem,2097152,adaptive_no_gradient_gate_v3,kernel,4,20.2187843323
bem,2097152,adaptive_no_gradient_gate_v3,e2e,4,27.295583725
bem,2097152,adaptive_no_gradient_gate_v3,kernel,5,20.1861763
bem,2097152,adaptive_no_gradient_gate_v3,e2e,5,27.6856002808
bem,2097152,adaptive_no_gradient_gate_v3,kernel,6,20.5428161621
bem,2097152,adaptive_no_gradient_gate_v3,e2e,6,27.2727031708
bem,2097152,adaptive_no_gradient_gate_v3,kernel,7,20.2215995789
bem,2097152,adaptive_no_gradient_gate_v3,e2e,7,27.3599681854
bem,2097152,adaptive_no_gradient_gate_v3,kernel,8,20.1994876862
bem,2097152,adaptive_no_gradient_gate_v3,e2e,8,27.4890556335
bem,2097152,adaptive_no_gradient_gate_v3,kernel,9,20.2062721252
bem,2097152,adaptive_no_gradient_gate_v3,e2e,9,27.7354888916
bem,2097152,adaptive_no_gradient_gate_v3,kernel,10,20.1949768066
bem,2097152,adaptive_no_gradient_gate_v3,e2e,10,27.2970561981
bem,2097152,adaptive_no_gradient_gate_v3,kernel,11,20.5350723267
bem,2097152,adaptive_no_gradient_gate_v3,e2e,11,27.367647171
bem,2097152,adaptive_no_gradient_gate_v3,kernel,12,20.21052742
bem,2097152,adaptive_no_gradient_gate_v3,e2e,12,27.8274879456
bem,2097152,adaptive_no_gradient_gate_v3,kernel,13,20.2087993622
bem,2097152,adaptive_no_gradient_gate_v3,e2e,13,27.3636798859
bem,2097152,adaptive_no_gradient_gate_v3,kernel,14,20.2033596039
bem,2097152,adaptive_no_gradient_gate_v3,e2e,14,27.2772483826
bem,2097152,adaptive_no_gradient_gate_v3,kernel,15,20.1913604736
bem,2097152,adaptive_no_gradient_gate_v3,e2e,15,27.6059207916
bem,2097152,adaptive_no_gradient_gate_v3,kernel,16,20.5298233032
bem,2097152,adaptive_no_gradient_gate_v3,e2e,16,27.3628482819
bem,2097152,adaptive_no_gradient_gate_v3,kernel,17,20.1720962524
bem,2097152,adaptive_no_gradient_gate_v3,e2e,17,27.4043197632
bem,2097152,adaptive_no_gradient_gate_v3,kernel,18,20.2061767578
bem,2097152,adaptive_no_gradient_gate_v3,e2e,18,27.3140163422
bem,2097152,adaptive_no_gradient_gate_v3,kernel,19,20.2018871307
bem,2097152,adaptive_no_gradient_gate_v3,e2e,19,28.034368515
bem,2097152,adaptive_no_gradient_gate_v3,kernel,20,20.2165126801
bem,2097152,adaptive_no_gradient_gate_v3,e2e,20,27.3010234833
bem,2097152,adaptive_no_gradient_gate_v3,kernel,21,20.4318408966
bem,2097152,adaptive_no_gradient_gate_v3,e2e,21,27.4166088104
bem,2097152,adaptive_no_gradient_gate_v3,kernel,22,20.2033920288
bem,2097152,adaptive_no_gradient_gate_v3,e2e,22,27.3243846893
bem,2097152,adaptive_no_gradient_gate_v3,kernel,23,20.2174072266
bem,2097152,adaptive_no_gradient_gate_v3,e2e,23,27.9140167236
bem,2097152,adaptive_no_gradient_gate_v3,kernel,24,20.1911354065
bem,2097152,adaptive_no_gradient_gate_v3,e2e,24,27.2840957642
bem,2097152,adaptive_no_gradient_gate_v3,kernel,25,20.4184322357
bem,2097152,adaptive_no_gradient_gate_v3,e2e,25,27.3765449524
bem,2097152,adaptive_no_gradient_gate_v3,kernel,26,20.2027511597
bem,2097152,adaptive_no_gradient_gate_v3,e2e,26,27.3016643524
bem,2097152,adaptive_no_gradient_gate_v3,kernel,27,20.1944961548
bem,2097152,adaptive_no_gradient_gate_v3,e2e,27,27.4599990845
bem,2097152,adaptive_no_gradient_gate_v3,kernel,28,20.2040958405
bem,2097152,adaptive_no_gradient_gate_v3,e2e,28,27.3081912994
bem,2097152,adaptive_no_gradient_gate_v3,kernel,29,20.1914234161
bem,2097152,adaptive_no_gradient_gate_v3,e2e,29,27.3243198395
bem,8388608,fp32,kernel,0,2.76943993568
bem,8388608,fp32,e2e,0,31.1136322021
bem,8388608,fp32,kernel,1,2.76320004463
bem,8388608,fp32,e2e,1,31.3081607819
bem,8388608,fp32,kernel,2,2.76591992378
bem,8388608,fp32,e2e,2,31.0238399506
bem,8388608,fp32,kernel,3,3.10611200333
bem,8388608,fp32,e2e,3,31.3820476532
bem,8388608,fp32,kernel,4,2.76572799683
bem,8388608,fp32,e2e,4,31.0287685394
bem,8388608,fp32,kernel,5,2.76563191414
bem,8388608,fp32,e2e,5,31.1127681732
bem,8388608,fp32,kernel,6,2.76572799683
bem,8388608,fp32,e2e,6,31.015039444
bem,8388608,fp32,kernel,7,2.76284790039
bem,8388608,fp32,e2e,7,31.1837120056
bem,8388608,fp32,kernel,8,2.76284790039
bem,8388608,fp32,e2e,8,30.9971847534
bem,8388608,fp32,kernel,9,2.76380801201
bem,8388608,fp32,e2e,9,31.1631679535
bem,8388608,fp32,kernel,10,2.76499199867
bem,8388608,fp32,e2e,10,31.2480640411
bem,8388608,fp32,kernel,11,2.76480007172
bem,8388608,fp32,e2e,11,31.1804485321
bem,8388608,fp32,kernel,12,2.76559996605
bem,8388608,fp32,e2e,12,31.0331516266
bem,8388608,fp32,kernel,13,2.76310396194
bem,8388608,fp32,e2e,13,31.1788158417
bem,8388608,fp32,kernel,14,2.76342391968
bem,8388608,fp32,e2e,14,31.0065917969
bem,8388608,fp32,kernel,15,2.76332807541
bem,8388608,fp32,e2e,15,31.2727031708
bem,8388608,fp32,kernel,16,2.7648639679
bem,8388608,fp32,e2e,16,31.3490562439
bem,8388608,fp32,kernel,17,2.76512002945
bem,8388608,fp32,e2e,17,31.0819511414
bem,8388608,fp32,kernel,18,2.76518392563
bem,8388608,fp32,e2e,18,31.0144329071
bem,8388608,fp32,kernel,19,2.76582407951
bem,8388608,fp32,e2e,19,31.1668167114
bem,8388608,fp32,kernel,20,2.76563191414
bem,8388608,fp32,e2e,20,31.020160675
bem,8388608,fp32,kernel,21,2.76563191414
bem,8388608,fp32,e2e,21,31.1459846497
bem,8388608,fp32,kernel,22,2.76515197754
bem,8388608,fp32,e2e,22,31.0415039062
bem,8388608,fp32,kernel,23,2.76515197754
bem,8388608,fp32,e2e,23,31.0788803101
bem,8388608,fp32,kernel,24,2.76489591599
bem,8388608,fp32,e2e,24,31.0332489014
bem,8388608,fp32,kernel,25,2.76799988747
bem,8388608,fp32,e2e,25,31.2063674927
bem,8388608,fp32,kernel,26,2.76569604874
bem,8388608,fp32,e2e,26,31.0747528076
bem,8388608,fp32,kernel,27,2.76380801201
bem,8388608,fp32,e2e,27,31.1109447479
bem,8388608,fp32,kernel,28,2.76816010475
bem,8388608,fp32,e2e,28,31.0189762115
bem,8388608,fp32,kernel,29,2.76499199867
bem,8388608,fp32,e2e,29,31.4173755646
bem,8388608,fp64,kernel,0,77.8871002197
bem,8388608,fp64,e2e,0,106.683326721
bem,8388608,fp64,kernel,1,78.224861145
bem,8388608,fp64,e2e,1,106.797470093
bem,8388608,fp64,kernel,2,78.2349472046
bem,8388608,fp64,e2e,2,106.658943176
bem,8388608,fp64,kernel,3,78.2402267456
bem,8388608,fp64,e2e,3,106.895874023
bem,8388608,fp64,kernel,4,78.2307815552
bem,8388608,fp64,e2e,4,106.694335938
bem,8388608,fp64,kernel,5,77.8623046875
bem,8388608,fp64,e2e,5,106.871070862
bem,8388608,fp64,kernel,6,78.2347183228
bem,8388608,fp64,e2e,6,106.670211792
bem,8388608,fp64,kernel,7,78.2554244995
bem,8388608,fp64,e2e,7,106.767875671
bem,8388608,fp64,kernel,8,78.2539520264
bem,8388608,fp64,e2e,8,106.663902283
bem,8388608,fp64,kernel,9,77.8888626099
bem,8388608,fp64,e2e,9,106.272735596
bem,8388608,fp64,kernel,10,78.2424316406
bem,8388608,fp64,e2e,10,106.163200378
bem,8388608,fp64,kernel,11,78.2143707275
bem,8388608,fp64,e2e,11,106.268066406
bem,8388608,fp64,kernel,12,78.2302703857
bem,8388608,fp64,e2e,12,106.075325012
bem,8388608,fp64,kernel,13,78.2110366821
bem,8388608,fp64,e2e,13,106.982398987
bem,8388608,fp64,kernel,14,77.8670425415
bem,8388608,fp64,e2e,14,106.670524597
bem,8388608,fp64,kernel,15,78.2480621338
bem,8388608,fp64,e2e,15,106.763999939
bem,8388608,fp64,kernel,16,78.2384338379
bem,8388608,fp64,e2e,16,106.660125732
bem,8388608,fp64,kernel,17,78.2157745361
bem,8388608,fp64,e2e,17,106.979393005
bem,8388608,fp64,kernel,18,78.1656341553
bem,8388608,fp64,e2e,18,106.663970947
bem,8388608,fp64,kernel,19,77.8779220581
bem,8388608,fp64,e2e,19,106.82598114
bem,8388608,fp64,kernel,20,78.2574386597
bem,8388608,fp64,e2e,20,106.672927856
bem,8388608,fp64,kernel,21,78.2532196045
bem,8388608,fp64,e2e,21,106.818016052
bem,8388608,fp64,kernel,22,78.2406082153
bem,8388608,fp64,e2e,22,106.70905304
bem,8388608,fp64,kernel,23,77.8897247314
bem,8388608,fp64,e2e,23,106.864189148
bem,8388608,fp64,kernel,24,78.2394256592
bem,8388608,fp64,e2e,24,106.146270752
bem,8388608,fp64,kernel,25,78.215965271
bem,8388608,fp64,e2e,25,106.268867493
bem,8388608,fp64,kernel,26,78.3703689575
bem,8388608,fp64,e2e,26,106.166114807
bem,8388608,fp64,kernel,27,78.4811553955
bem,8388608,fp64,e2e,27,106.290016174
bem,8388608,fp64,kernel,28,77.8638076782
bem,8388608,fp64,e2e,28,106.694206238
bem,8388608,fp64,kernel,29,78.2261734009
bem,8388608,fp64,e2e,29,106.784545898
bem,8388608,adaptive_frozen_v3,kernel,0,79.5709762573
bem,8388608,adaptive_frozen_v3,e2e,0,107.8646698
bem,8388608,adaptive_frozen_v3,kernel,1,80.114654541
bem,8388608,adaptive_frozen_v3,e2e,1,107.924674988
bem,8388608,adaptive_frozen_v3,kernel,2,79.9182434082
bem,8388608,adaptive_frozen_v3,e2e,2,108.286659241
bem,8388608,adaptive_frozen_v3,kernel,3,79.8627853394
bem,8388608,adaptive_frozen_v3,e2e,3,108.420578003
bem,8388608,adaptive_frozen_v3,kernel,4,79.9037475586
bem,8388608,adaptive_frozen_v3,e2e,4,108.332893372
bem,8388608,adaptive_frozen_v3,kernel,5,79.6100769043
bem,8388608,adaptive_frozen_v3,e2e,5,108.455101013
bem,8388608,adaptive_frozen_v3,kernel,6,79.8935394287
bem,8388608,adaptive_frozen_v3,e2e,6,108.897155762
bem,8388608,adaptive_frozen_v3,kernel,7,79.8767700195
bem,8388608,adaptive_frozen_v3,e2e,7,108.52457428
bem,8388608,adaptive_frozen_v3,kernel,8,79.9061126709
bem,8388608,adaptive_frozen_v3,e2e,8,108.321250916
bem,8388608,adaptive_frozen_v3,kernel,9,80.0846099854
bem,8388608,adaptive_frozen_v3,e2e,9,108.436897278
bem,8388608,adaptive_frozen_v3,kernel,10,79.547996521
bem,8388608,adaptive_frozen_v3,e2e,10,108.330497742
bem,8388608,adaptive_frozen_v3,kernel,11,79.8709411621
bem,8388608,adaptive_frozen_v3,e2e,11,108.047683716
bem,8388608,adaptive_frozen_v3,kernel,12,79.8885116577
bem,8388608,adaptive_frozen_v3,e2e,12,107.862785339
bem,8388608,adaptive_frozen_v3,kernel,13,79.8835220337
bem,8388608,adaptive_frozen_v3,e2e,13,107.926147461
bem,8388608,adaptive_frozen_v3,kernel,14,79.9035491943
bem,8388608,adaptive_frozen_v3,e2e,14,108.350082397
bem,8388608,adaptive_frozen_v3,kernel,15,79.5731201172
bem,8388608,adaptive_frozen_v3,e2e,15,108.440963745
bem,8388608,adaptive_frozen_v3,kernel,16,79.8928604126
bem,8388608,adaptive_frozen_v3,e2e,16,108.326301575
bem,8388608,adaptive_frozen_v3,kernel,17,79.9228515625
bem,8388608,adaptive_frozen_v3,e2e,17,108.470115662
bem,8388608,adaptive_frozen_v3,kernel,18,79.9072341919
bem,8388608,adaptive_frozen_v3,e2e,18,108.366271973
bem,8388608,adaptive_frozen_v3,kernel,19,79.9187545776
bem,8388608,adaptive_frozen_v3,e2e,19,108.421661377
bem,8388608,adaptive_frozen_v3,kernel,20,79.5741119385
bem,8388608,adaptive_frozen_v3,e2e,20,108.313026428
bem,8388608,adaptive_frozen_v3,kernel,21,79.9117431641
bem,8388608,adaptive_frozen_v3,e2e,21,108.737693787
bem,8388608,adaptive_frozen_v3,kernel,22,79.9418869019
bem,8388608,adaptive_frozen_v3,e2e,22,108.31427002
bem,8388608,adaptive_frozen_v3,kernel,23,79.9158096313
bem,8388608,adaptive_frozen_v3,e2e,23,108.120643616
bem,8388608,adaptive_frozen_v3,kernel,24,79.9162597656
